Rk,Player,Nation,Pos,Club,League,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
2440,Marvin Schwäbe,GER,GK,Köln,Bundesliga,27,1995,21,21,1890,21,0,0,0,0,0,0,0,0,0,0,39.1,47.3,82.6,1068,577.5,7.38,7.38,100,19.6,19.8,98.8,12.1,20,60.3,0,0,0.43,0.05,0,0,47.3,38.2,9.14,2.19,0,5.33,0.76,0,0,0,0,0,31.9,1.33,14.1,7.67,34.7,0,0,4.1,39.1,0.1,0.76,0.24,0.14,0.1,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0.05,0,0,0.05,0,0,0.05,0,0,0.05,0,0,0.05,0.05,50.2,42.4,49.9,0.38,0,0,41.1,0,0,0,0,0,29.7,114.7,53,0,0,0,0,0,31.9,31.6,99.1,0,0.05,0,0,0,0.1,0,0,0,0,0,0,4.43,0,0,0
2441,Alexander Schwolow,GER,GK,Hertha BSC,Bundesliga,29,1992,25,25,2175,24.2,0,0,0,0,0,0,0,0,0,0,24.6,34.4,71.4,780.5,452.2,3.51,3.51,100,10.2,10.4,98.8,10.8,20.5,52.6,0,0.04,0.25,0,0,0,34.4,23.3,11.1,2.64,0,3.76,0.74,0,0,0,0,0,17.1,1.9,15.5,5.04,22.8,0,0,5.33,24.6,0.17,0.74,0.33,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.08,50,0.17,0,0,0,0,0,0,0.04,0.04,0.08,0.04,37.4,34,37.4,0,0,0,26.5,0,0,0,0,0,17.2,78.6,36.9,0,0,0,0,0,16.1,16,99.5,0,0.04,0,0,0.08,0.08,0,0,0,0,0.04,0,5.12,0,0,0
2445,Paul Seguin,GER,MF,Greuther Fürth,Bundesliga,27,1995,27,23,2108,23.4,0,0.47,0.09,18.2,0,0,22,0.09,0,0,36.5,47.2,77.4,640.3,203.5,17.2,19.6,87.6,14.2,17.3,82.2,4.1,7.35,55.8,0.13,0.9,3.93,0.77,0.26,4.96,47.2,44.7,2.48,1.88,0.04,10.6,0.98,0.98,0.34,0,0.34,0,32.6,5.38,9.23,4.96,37.9,2.74,0,0.13,36.5,0.17,0.98,1.79,1.75,2.09,1.54,0.21,0.04,0.09,0.17,0.04,0.26,0.21,0,0,0,0.04,0,2.26,1.37,0.64,1.24,0.38,1.11,2.48,44.8,1.37,17.3,5.68,32.9,5.13,8.97,3.16,1.71,0.17,0,1.54,1.71,3.97,1.2,0,57.8,1.84,12.1,35.1,14.5,1.28,55.4,0.77,1.5,51.4,0.81,0.09,35.6,182.5,71.3,2.48,1.03,0.21,1.28,1.15,40.8,36.6,89.8,1.58,0.38,0,0,2.14,1.32,0,0.98,1.37,0,0,0,10.3,1.71,1.15,59.7
2447,Davie Selke,GER,FW,Hertha BSC,Bundesliga,27,1995,25,10,1004,11.2,0.36,2.05,0.8,39.1,0.13,0.33,12.8,0,0.09,0.09,12.5,21,59.6,170,27.8,7.68,11.9,64.7,3.84,6.43,59.7,0.63,1.16,53.8,0,0.8,0.45,0.36,0.18,0.71,21,19.5,1.52,0,0,9.38,0.09,0.54,0,0,0,0,8.66,6.61,5.71,0.98,10.5,2.32,0,0.89,12.5,0.09,0.45,1.34,1.07,1.61,1.43,0,0.09,0.09,0,0,0.09,0.09,0,0,0,0,0,0.63,0.54,0.09,0.45,0.09,0.09,0.71,12.5,0.63,20.7,6.61,31.9,1.61,11.2,7.95,1.25,0.09,0,1.16,0.18,0.8,0.89,0,33.4,1.07,3.3,15.3,16.1,4.11,31.8,0.45,0.71,62.5,0.45,0,15.3,61.5,32.2,1.07,0.45,0,3.13,1.61,44.9,24.9,55.5,4.64,0.18,0,0,3.04,1.88,0.45,0.54,0.54,0,0,0,3.21,7.41,5.8,56.1
2451,Lion Semi?,GER,DF,Dortmund,Bundesliga,18,2003,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,Suat Serdar,GER,MFFW,Hertha BSC,Bundesliga,25,1997,30,27,2218,24.6,0.12,1.34,0.41,30.3,0.09,0.3,17.2,0,0,0,17.4,24,72.5,328.4,94.3,7.68,9.55,80.4,6.5,8.33,78,2.68,4.31,62.3,0,0.85,1.87,0.77,0.04,2.48,24,23.4,0.61,0.28,0.12,7.36,0.85,0.2,0.04,0.04,0,0,16.5,3.78,3.7,2.56,19.5,0.93,0.12,0.12,17.4,0.24,0.45,1.5,1.14,1.95,1.26,0,0.2,0.08,0.28,0.12,0.08,0.08,0,0,0,0,0,2.89,1.71,1.26,1.34,0.28,0.61,1.91,31.9,1.3,19.8,5.37,27.2,5.28,10.7,3.82,1.79,0.12,0,1.67,1.63,4.51,0.45,0,38.7,1.02,9.35,22,10.8,2.28,38.2,1.95,3.46,56.5,1.99,0.12,29.9,171.7,100.1,4.11,1.14,0.45,1.83,2.56,31.3,23.4,74.8,3.09,0.24,0,0,1.71,2.4,0.08,0.2,1.71,0,0,0,6.95,0.98,1.06,48
2458,Janni Serra,GER,FW,Arminia,Bundesliga,24,1998,26,15,1117,12.4,0.24,1.94,0.81,41.7,0.13,0.3,13.1,0,0,0,15.9,23.7,67,229.3,51.3,9.27,12.1,76.7,3.95,6.69,59,1.21,1.69,71.4,0.16,1.05,1.61,0.56,0,1.85,23.7,21.9,1.85,0.08,0.08,7.9,0.24,0.08,0,0,0,0,11.5,7.42,4.84,11.5,3.87,2.98,0.32,1.13,15.9,0.24,0.24,0.97,1.45,1.85,1.37,0,0.08,0.16,0.16,0.08,0.24,0.08,0,0.08,0.08,0,0,0.48,0.32,0.16,0.08,0.24,0.16,0.65,25,0.48,21.7,7.02,32.3,1.53,8.71,11.5,0.89,0.16,0,0.73,0.65,1.13,1.69,0,38.3,2.1,4.35,20.1,15.3,4.11,36.5,0.56,1.61,35,0.65,0.08,18.5,62.6,23.7,0.97,0.4,0.16,4.03,2.5,46.5,26.2,56.3,6.45,0.08,0,0,1.29,1.21,0.4,0.08,0.32,0,0,0,5.4,5.16,8.31,38.3
2461,Zidan Sertdemir,DEN,MFFW,Leverkusen,Bundesliga,17,2005,3,0,18,0.2,0,0,0,0,0,0,0,0,0,0,25,35,71.4,575,225,10,10,100,10,10,100,5,15,33.3,0,5,0,5,0,5,35,20,15,0,0,5,5,0,15,15,0,0,20,0,15,30,5,0,0,0,25,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,5,5,100,0,30,0,0,15,5,10,0,0,0,0,0,10,0,0,60,0,10,25,30,0,45,0,0,0,0,0,30,105,75,10,5,0,5,10,35,30,85.7,10,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0
2463,Nils Seufert,GER,MF,Greuther Fürth,Bundesliga,25,1997,4,1,99,1.1,0,0,0,0,0,0,0,0,0,0,20,26.4,75.9,309.1,78.2,12.7,16.4,77.8,6.36,7.27,87.5,0.91,2.73,33.3,0,0,2.73,0,0,1.82,26.4,25.5,0.91,0.91,0,2.73,0,0,0,0,0,0,19.1,2.73,4.55,4.55,20,1.82,0,0,20,0,1.82,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,1.82,0.91,0.91,0,0.91,0.91,100,0,19.1,3.64,19,8.18,8.18,2.73,2.73,0.91,0,1.82,0.91,2.73,1.82,0,33.6,2.73,12.7,18.2,4.55,0,32.7,0,0,0,0,0,23.6,106.4,36.4,1.82,0.91,0,0.91,0,28.2,19.1,67.7,1.82,0,0,0,0.91,0.91,0,0,1.82,0,0,0,6.36,0,0,0
2480,Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,20,2002,7,1,169,1.9,0,0,0,0,0,0,0,0,0,0,31.1,48.4,64.1,573.7,215.8,11.1,13.7,80.8,13.7,20,68.4,4.74,9.47,50,0,1.05,0.53,0.53,0.53,2.63,48.4,38.4,10,1.05,0,4.21,1.05,1.58,0,0,0,0,29.5,5.79,13.2,4.74,32.6,2.11,8.95,0,31.1,0,0.53,1.05,4.21,2.11,2.11,0,0,0,0,0,0.53,0.53,0,0,0,0,0,2.63,1.58,1.05,1.58,0,1.05,2.11,50,1.05,18.4,5.79,31.4,10.5,6.84,1.05,2.63,0,0,2.63,1.58,4.21,6.32,0,61.6,9.47,24.2,27.4,14.2,0.53,52.6,0,0.53,0,0,0,28.4,134.7,78.4,3.16,1.05,0,0,0,27.9,24.2,86.8,0,0.53,0,0,1.05,1.05,0,1.58,1.58,0,0,0,13.7,0.53,2.63,16.7
2482,André Silva,POR,FW,RB Leipzig,Bundesliga,26,1995,33,24,2076,23.1,0.48,2.34,1,42.6,0.15,0.35,11.1,0,0.13,0.13,18,24.2,74.1,238.5,55.9,11.2,14.4,78,5.02,6.58,76.3,0.56,1.08,52,0.13,0.65,1.04,1.08,0.13,1.95,24.2,22.6,1.65,0.04,0.09,8.61,0.13,0.61,0,0,0,0,16.3,4.89,3.07,2.42,17.9,1.82,0.26,0.43,18,0.09,0.3,1.43,0.82,2.03,1.26,0,0.17,0.39,0.17,0.04,0.65,0.39,0,0.04,0.17,0.04,0,0.61,0.56,0.09,0.22,0.3,0.09,0.61,14.3,0.52,13.3,3.9,29.3,0.82,5.76,6.71,1.08,0.09,0,1,0.3,0.91,0.61,0,38.4,0.87,2.34,17.1,20.3,6.75,36.7,0.87,2.55,33.9,1.13,0.04,25.8,88.3,39.6,2.68,0.74,0.61,3.85,2.21,49.9,28.5,57.2,9.44,0.04,0,0,1.13,1.47,0.69,0.61,0.56,0,0,0,4.63,2.08,3.42,37.8
2492,Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,22,2000,28,23,2009,22.3,0.04,0.54,0.13,25,0.08,0.33,11.4,0,0,0,54.1,61.5,88,1031.2,328.4,20.4,22.3,91.5,26.8,28.4,94.2,6.41,9.82,65.3,0,0.22,3.68,0.31,0.09,2.91,61.5,59.8,1.7,1.48,0,7.35,0.72,0.18,0,0,0,0,48.9,4.93,7.67,5.52,51.1,2.47,0.09,0.63,54.1,0.22,0.94,1.17,0.45,0.67,0.58,0,0,0.04,0.04,0,0.09,0.04,0,0,0,0.04,0,2.02,1.08,1.21,0.63,0.18,0.72,1.39,51.6,0.67,11.3,4.3,38.1,6.14,4.17,0.99,1.26,0.54,0,0.72,2.33,4.35,3.18,0.04,72.2,7.76,34.3,37.1,5.11,1.17,70.9,0.67,0.9,75,0.72,0.04,49.8,255.4,119.7,3.23,1.03,0.04,0.67,0.58,49.5,48.9,98.8,0.22,0.22,0,0,1.17,1.66,0,0.18,1.08,0,0,0,11.2,2.96,1.03,74.2
2501,Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,26,1995,12,3,351,3.9,0,0.26,0.26,100,0,0,11.7,0,0,0,42.6,53.1,80.2,751,246.7,19.2,21.3,90.4,16.4,20.3,81,5.38,9.49,56.8,0,0.77,4.36,1.03,0.26,4.87,53.1,43.6,9.49,0.51,0.26,6.41,0.51,1.28,0,0,0,0,32.6,12.1,8.46,34.1,7.44,1.79,8.97,0,42.6,0.26,1.54,0.77,1.03,1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0.51,1.03,0.51,0,0.51,1.28,40,0.77,9.23,3.85,41.7,4.62,2.56,2.05,1.54,0.26,0,1.28,2.31,3.85,1.28,0,62.1,2.82,19.2,34.1,13.1,1.79,52.6,1.28,2.05,62.5,1.28,0,40.5,255.4,109,4.36,1.28,0.51,0.77,1.03,41.5,38.5,92.6,0.77,0,0,0,0,1.03,0,1.28,0.51,0,0,0,5.9,0.77,1.79,30
2502,Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,34,1988,1,1,90,1,0,0,0,0,0,0,0,0,0,0,39,47,83,1222,759,3,3,100,18,19,94.7,17,24,70.8,0,0,1,0,0,0,47,40,7,2,0,6,2,0,0,0,0,0,34,0,13,5,34,0,0,4,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,44,48,0,0,0,41,0,0,0,0,0,33,95,66,0,0,0,0,0,29,29,100,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
2503,Hugo Siquet,BEL,DF,Freiburg,Bundesliga,19,2002,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,65,80,81.3,1360,380,25,30,83.3,35,40,87.5,5,10,50,0,0,10,0,0,5,80,65,15,0,0,20,10,5,0,0,0,0,50,10,20,25,40,0,15,0,65,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,20,10,10,5,0,0,0,0,0,0,0,0,85,0,15,35,40,0,70,0,0,0,0,0,50,260,210,5,0,0,5,0,70,70,100,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
2511,Ellyes Skhiri,TUN,MF,Köln,Bundesliga,27,1995,22,20,1820,20.2,0.2,1.14,0.4,34.8,0.17,0.5,15.1,0,0,0,39.3,46.3,84.8,780,201.7,14.8,17.2,85.6,17.2,19.6,88.1,6.58,7.87,83.6,0.05,0.54,2.52,0.59,0.05,3.32,46.3,44.2,2.18,1.98,0,8.37,1.19,0.35,0.05,0,0.05,0,32.9,5.1,8.32,4.65,36.8,2.97,0.15,0.25,39.3,0.1,0.54,1.14,0.74,0.84,0.84,0,0,0,0,0,0,0,0,0,0,0,0,2.82,1.83,1.34,1.29,0.2,1.09,2.28,47.8,1.19,18.8,6.88,36.7,6.09,9.46,3.22,2.57,0.35,0,2.23,2.23,5.05,2.18,0.05,59,4.65,20.6,31.9,9.6,1.98,57,0.54,0.99,55,0.59,0,32.7,149.8,68.8,1.98,0.59,0.25,0.69,0.99,36,33,91.6,2.13,0.15,0,0,1.04,1.14,0.1,0.35,1.83,0,0,0,12.3,2.33,1.44,61.8
2516,Robert Skov,DEN,DFFW,Hoffenheim,Bundesliga,26,1996,12,3,368,4.1,0,2.93,0.49,16.7,0,0,17.8,0.24,0,0,32,42.7,74.9,662.7,197.6,12,14.1,84.5,14.6,17.6,83.3,5.12,10.2,50,0.24,2.2,0.98,1.71,0.24,2.93,42.7,36.1,6.59,1.95,0,4.15,1.95,3.41,2.2,0.73,0.73,0.24,26.3,5.12,11.2,29.8,6.83,2.44,2.44,0,32,0.24,1.46,2.2,0.49,3.41,1.46,0.98,0,0.73,0,0.24,0.73,0.24,0,0,0.49,0,0,0.49,0.49,0.24,0.24,0,0.24,1.71,14.3,1.46,15.4,4.88,31.7,3.17,6.34,5.85,0.98,0,0,0.98,1.46,1.95,0.73,0,53.7,1.46,9.51,22.2,24.9,5.12,47.1,0,1.22,0,0,0,32,155.1,78,4.15,1.22,1.22,2.93,0.49,43.9,36.6,83.3,6.59,0.24,0,0,1.22,0.98,0,3.41,0.49,0,0,0,5.85,1.46,1.22,54.5
2523,Danilo Soares,BRA,DF,Bochum,Bundesliga,30,1991,30,30,2564,28.5,0,0.46,0.04,7.7,0,0,25.2,0.07,0,0,43.5,58.2,74.7,858.2,322.3,15.8,18.5,85,20.7,25.8,80.1,6.53,11.6,56.4,0.04,0.7,3.54,0.74,0.25,4,58.2,45.3,12.9,1.54,0,7.68,0.35,1.86,0.04,0,0,0,30.8,12.6,14.8,30.7,11.8,2.98,11.3,0.28,43.5,0.32,1.79,2.32,1.96,1.79,1.23,0.18,0.07,0,0.11,0.21,0.14,0.11,0,0,0,0.04,0,4.18,2.39,2.35,1.37,0.46,1.82,2.95,61.9,1.12,16.2,5.58,34.5,7.16,6.32,2.7,2.6,0.32,0.07,2.28,3.75,7.93,2.74,0,73.3,5.16,25.2,35.9,17.5,0.39,60.8,1.37,2.25,60.9,1.54,0.18,39.3,231.5,120,5.68,2.11,0.18,0.81,0.98,36.6,33.9,92.6,1.05,0.14,0,0,1.58,1.47,0,1.86,2.39,0,0.07,0,11.6,1.96,1.37,58.9
2530,Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,33,1988,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,33.4,44.2,75.6,940.3,519.8,6.39,6.45,99.1,14.9,15,99.4,12,22.6,53.2,0.03,0.03,0.42,0.03,0,0.03,44.2,34.4,9.82,3,0,4.36,1.27,0,0,0,0,0,26.5,2.03,15.7,8.09,29.8,0,0.03,4.82,33.4,0.15,0.85,0.33,0.09,0.06,0.03,0.03,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0.03,0.06,47.2,36.7,47,0.39,0,0,37.6,0,0,0,0,0,27,125.4,62.4,0,0,0,0.03,0,26,26,99.9,0,0.06,0,0,0,0.24,0,0,0,0,0,0.03,5.48,0,0,0
2536,Borna Sosa,CRO,DF,Stuttgart,Bundesliga,24,1998,28,28,2498,27.8,0.04,0.9,0.22,24,0.04,0.17,22,0.07,0,0,47.2,64.2,73.4,863.6,373.4,22,25.3,87.1,18.5,24.1,76.7,6.08,12.7,47.9,0.29,2.19,3.45,2.09,1.04,6.26,64.2,50.5,13.8,2.55,0.07,7.88,2.55,4.89,2.41,0.43,1.83,0.04,34.5,13.5,16.3,49.2,3.2,2.23,8.81,0.11,47.2,0.14,1.01,2.7,2.05,3.71,2.3,0.94,0.11,0.14,0.18,0.04,0.47,0.36,0.07,0,0,0.04,0,1.19,0.54,0.79,0.29,0.11,0.5,1.04,48.3,0.54,9.06,2.99,32.9,4.42,2.81,1.83,1.69,0.18,0.04,1.51,1.33,2.52,1.83,0,73.6,2.99,18.4,33.5,27.4,1.37,60.3,1.22,1.83,66.7,1.26,0.11,45,265,166.7,7.59,2.16,0.43,1.04,0.72,50.1,45.4,90.7,3.53,0.14,0,0,0.54,1.04,0,4.89,0.54,0,0,0,7.34,0.86,0.94,48
2546,Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,25,1997,31,28,2415,26.8,0.07,0.6,0.11,18.8,0.13,0.67,23.8,0,0,0,38.9,45.7,85.1,750.6,190.3,15.1,17.1,88.4,17.7,19.7,89.6,5.37,7.24,74.2,0.11,0.78,3.84,0.82,0.11,4.25,45.7,44.9,0.9,0.75,0.04,7.87,0.71,0.22,0,0,0,0,34.5,5,6.23,6.9,35.7,1.83,0.15,0.22,38.9,0.11,0.63,1.57,0.78,1.9,1.49,0.04,0,0.07,0.15,0.15,0.26,0.19,0,0,0,0.04,0.04,2.57,1.27,1.23,1.12,0.22,0.52,1.79,29.2,1.27,20.4,6.42,31.4,6.16,11.7,2.57,1.83,0.34,0,1.49,2.61,5.19,1.01,0,56.2,2.31,12,36.1,10.9,0.49,55.6,0.52,0.75,70,0.52,0,36.6,174.1,80.9,3.73,1.04,0.11,0.71,0.67,38.1,34.4,90.5,1.16,0.19,0,0,1.72,1.53,0,0.22,1.27,0,0.04,0,11.3,1.12,1.46,43.5
2552,Jerry St. Juste,NED,DF,Mainz 05,Bundesliga,25,1996,8,7,604,6.7,0.15,1.79,0.45,25,0.08,0.33,16.9,0.15,0,0,33.4,43.1,77.5,712.7,261.2,9.55,12.1,79,16.1,18.2,88.5,6.87,11,62.2,0,0.3,2.69,0.9,0.15,2.84,43.1,40.4,2.69,2.54,0,5.82,1.04,0.45,0,0,0,0,28.7,4.78,9.7,4.18,33.6,2.99,0,0,33.4,0,0.6,0.9,1.64,0.9,0.6,0,0,0.15,0,0.15,0,0,0,0,0,0,0,2.39,1.79,1.04,1.34,0,1.19,1.64,72.7,0.45,11.6,5.37,46.2,6.12,5.07,0.45,2.09,0.75,0,1.34,3.13,5.52,3.88,0,56.6,5.67,25.8,27.9,6.72,1.64,54.2,0.15,0.6,25,0.15,0,30.1,209.1,112.7,2.24,0.75,0.15,0.3,0.3,30.9,29.4,95.2,0.3,0,0,0,2.09,1.34,0,0.45,1.79,0,0,0,11.5,4.63,2.24,67.4
2553,Anton Stach,GER,MF,Mainz 05,Bundesliga,23,1998,29,20,1861,20.7,0.05,2.37,0.58,24.5,0.02,0.08,24.8,0.39,0,0,34.1,46.6,73.2,617.8,200.1,16.4,20.2,81.1,12.4,16.2,76.7,4.49,7.83,57.4,0.29,1.3,3.29,0.87,0.19,4.11,46.6,44,2.61,1.26,0,10.5,1.64,1.16,1.26,0.68,0.48,0.05,27.6,6.52,12.5,7.39,32.3,3.77,0.1,0.24,34.1,0.24,0.82,1.79,1.45,2.85,1.74,0.43,0.1,0.14,0.39,0.05,0.48,0.43,0.05,0,0,0,0,2.03,1.35,1.06,0.82,0.14,0.72,2.13,34.1,1.4,19.6,6.38,32.5,6.81,9.32,3.48,1.69,0.24,0,1.45,3.48,5.51,1.45,0.05,62.2,2.42,14.6,34.6,17.3,1.59,59.4,1.01,1.84,55.3,1.21,0.05,33.2,184.1,104.9,4.3,1.59,0.24,1.64,1.26,38.2,34.2,89.5,2.08,0.29,0,0,1.79,2.37,0,1.16,1.35,0,0,0,14,3.14,1.11,73.9
2554,Kostas Stafylidis,GRE,DFMF,Bochum,Bundesliga,28,1993,24,15,1388,15.4,0,1.04,0.32,31.3,0,0,28.4,0.19,0,0,32.9,45.1,72.8,729.2,274.7,10.3,11.9,86.4,15,18.9,79.4,7.27,13.1,55.7,0.06,0.78,2.14,0.78,0.45,3.31,45.1,34.9,10.3,1.43,0.06,6.36,1.88,2.08,0.65,0.26,0.26,0.13,21.1,7.86,16.2,25.2,7.92,2.6,8.18,0,32.9,0.06,0.84,1.36,1.1,1.88,0.78,0.58,0.13,0.19,0.06,0.13,0.19,0,0.06,0,0.06,0,0.06,3.25,1.82,1.75,0.91,0.58,1.17,2.01,58.1,0.84,11.4,3.7,32.6,4.94,4.42,2.01,2.01,0.45,0.06,1.56,2.6,5.84,3.18,0,58.1,4.74,19.3,27.5,13.8,0.13,48,0.52,0.78,66.7,0.65,0,28.1,134.9,54.2,2.4,0.84,0,0.78,0.84,28.2,26.6,94.5,0.45,0.19,0.06,0,0.84,1.23,0.06,2.08,1.82,0,0,0,8.7,1.88,1.69,52.7
2556,Josip Stanii?,CRO,DF,Bayern Munich,Bundesliga,22,2000,13,6,644,7.2,0.14,0.56,0.42,75,0.25,0.33,11,0,0,0,71.9,82.8,86.9,1304.2,337.1,30.8,33.5,92.1,31,33.9,91.4,8.89,12.5,71.1,0,0.28,3.47,0.56,0.14,5.42,82.8,74,8.75,0.56,0,12.2,1.94,1.25,0.14,0,0.14,0,63.1,11.9,7.78,13.8,58.6,1.81,8.06,0.14,71.9,0,1.25,2.36,1.53,1.81,1.67,0,0,0.14,0,0,0.14,0,0,0,0.14,0,0,2.78,1.53,1.11,1.39,0.28,1.11,2.5,44.4,1.39,15.4,4.17,27,5.42,6.94,3.06,1.81,0,0,1.81,2.92,5.69,1.81,0,93.3,3.61,26.3,53.8,20,2.08,84.7,0.97,2.08,46.7,1.11,0.14,61.7,340.3,164.2,6.53,2.36,0.42,0.83,0.69,65.7,63.3,96.4,2.36,0.14,0,0,0.83,0.14,0,1.25,1.53,0,0,0,10.8,0.83,1.39,37.5
2557,Niklas Stark,GER,DFMF,Hertha BSC,Bundesliga,27,1995,26,22,2031,22.6,0.04,0.53,0.18,33.3,0.08,0.25,13.8,0,0,0,37.3,44.5,83.9,816,308.9,10.9,12.5,86.9,18.9,20.8,90.7,7.39,10.5,70.5,0,0.13,1.42,0.13,0,2.35,44.5,42.3,2.17,2.04,0.04,6.33,1.24,0.04,0,0,0,0,30.8,4.69,9.03,2.26,36.2,3.89,0.13,0.09,37.3,0.13,0.71,0.8,0.44,0.58,0.4,0.04,0,0.04,0,0.09,0.04,0,0,0,0,0,0.04,1.86,1.15,1.19,0.58,0.09,0.53,0.97,54.5,0.44,10.3,3.98,38.8,6.33,3.5,0.44,1.95,0.71,0,1.24,1.9,3.76,5.66,0.04,56.4,9.51,35.9,22.4,1.55,0.58,54.4,0.27,0.31,85.7,0.31,0,28.8,174.7,85.7,1.5,0.27,0,0.22,0.22,31.8,31.1,97.8,0,0.13,0,0,1.02,0.97,0.04,0.04,1.15,0,0.04,0,10.5,3.72,1.81,67.2
2560,Renato Steffen,SUI,FWMF,Wolfsburg,Bundesliga,30,1991,20,13,967,10.7,0,1.21,0.19,15.4,0,0,14.3,0,0,0,30.9,40.2,77,554.3,170.1,15,17.2,87,11.6,15.3,75.6,3.83,5.98,64.1,0.09,1.03,2.06,0.93,0.37,3.36,40.2,36.4,3.83,0.19,0,6.07,1.59,2.52,0.09,0,0.09,0,23.6,7.94,8.6,29.3,3.93,2.43,3.36,0.19,30.9,0.56,1.12,1.31,1.03,3.27,2.34,0,0,0.19,0.47,0.28,0.28,0.19,0,0,0.09,0,0,1.78,0.47,1.03,0.65,0.09,0.65,1.68,38.9,1.03,16.8,5.05,30,5.14,7.29,4.39,1.31,0,0,1.31,1.59,3.36,1.03,0,51.6,2.34,11.4,27.2,16.5,2.62,47.9,0.65,1.12,58.3,0.65,0,31.8,163.6,113.3,4.86,1.68,0.47,2.15,1.03,42.8,33.8,79,5.05,0.56,0,0,1.68,1.68,0,2.52,0.47,0,0,0,7.48,1.59,2.43,39.5
