Rk,Player,Nation,Pos,Club,League,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
1248,Wilson Isidor,FRA,FWMF,Monaco,Ligue 1,21,2000,4,0,50,0.6,0,1.67,0,0,0,0,11.2,0,0,0,13.3,30,44.4,191.7,105,6.67,13.3,50,3.33,11.7,28.6,1.67,3.33,50,0,1.67,3.33,0,0,3.33,30,30,0,0,1.67,13.3,0,0,0,0,0,0,10,11.7,8.33,3.33,10,8.33,0,1.67,13.3,0,0,3.33,0,1.67,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,3.33,26.7,1.67,6.3,5,6.67,15,1.67,0,0,1.67,0,0,0,0,38.3,0,1.67,20,16.7,5,38.3,0,0,0,0,0,10,33.3,20,1.67,0,0,1.67,0,66.7,31.7,47.5,10,0,0,0,1.67,1.67,3.33,0,0,0,0,0,1.67,6.67,5,57.1
1260,Ismail Jakobs,GER,DFFW,Monaco,Ligue 1,22,1999,28,10,1203,13.4,0,0.37,0.07,20,0,0,13.6,0,0,0,48.5,68.2,71.1,824.9,314.2,25.1,28.5,88.2,19,25.6,74.1,3.96,11.2,35.3,0.07,1.27,3.36,2.16,1.19,5.75,68.2,57.1,11.1,0.9,0,9.7,1.87,4.78,0.6,0.37,0,0.07,38.2,12.9,17.1,49.4,4.03,2.46,9.63,0.37,48.5,0.52,1.49,2.61,2.31,2.39,2.01,0.22,0.15,0,0,0,0.22,0.15,0.07,0,0,0,0,2.84,1.64,1.27,1.27,0.3,1.12,2.31,48.4,1.19,15.6,5.6,35.9,5.67,5.82,4.1,1.57,0.15,0,1.42,1.87,4.7,2.76,0,79.3,3.21,18.4,37.3,28.7,1.64,68.4,0.37,0.82,45.5,0.45,0.15,43.4,230.9,131,6.94,2.24,0.3,0.9,0.75,55.3,47.9,86.6,3.58,0.07,0,0,1.27,0.67,0.07,4.78,1.64,0,0.07,0,9.78,3.13,1.04,75
1261,Marin Jakoli,CRO,FW,Angers,Ligue 1,25,1996,10,2,229,2.5,0,3.6,1.2,33.3,0,0,15.3,0,0,0,21.6,30,72,361.2,81.6,11.6,14,82.9,5.6,7.6,73.7,3.2,4.4,72.7,0,1.6,1.2,1.2,0.4,1.6,30,28,2,0,0,8,0.4,2,0,0,0,0,19.6,5.2,5.2,4,22.4,1.2,0.4,0.4,21.6,0.4,0.4,0.8,2,2.4,1.6,0,0,0.4,0,0.4,0,0,0,0,0,0,0,1.6,1.6,0,1.2,0.4,0.4,2.8,14.3,2.4,22.4,6,26.8,1.6,12.8,8,0,0,0,0,0,1.6,0,0,38,0,3.6,20.4,16,4,36,1.2,2.4,50,1.6,0.4,26.8,115.6,51.2,2.8,0,0.4,1.2,0,45.6,30.8,67.5,5.6,0,0,0,2.4,0.8,0.8,2,1.6,0,0,0,3.2,1.6,1.2,57.1
1262,Abdel Jalil Medioub,ALG,DF,Bordeaux,Ligue 1,24,1997,10,6,622,6.9,0,0.43,0,0,0,0,22.1,0,0,0,33.6,41.2,81.7,722.8,247.1,9.71,11.4,84.8,17.7,19.4,91,5.94,9.71,61.2,0,0,1.16,0,0,1.59,41.2,40.3,0.87,0.72,0.14,3.62,1.16,0,0,0,0,0,30,3.48,7.68,3.62,34.1,2.61,0.14,0,33.6,0,0.87,0.72,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,1.16,1.01,1.16,0,0.72,1.01,71.4,0.29,6.81,2.46,36.2,4.49,1.74,0.58,1.45,0.72,0,0.72,2.46,4.64,4.49,0,52.2,7.83,36.1,17.5,0.72,0.43,51.4,0.58,0.58,100,0.58,0,30.1,111.4,69.1,1.3,0.14,0,0.58,0.14,31.9,31.7,99.5,0,0,0,0,0.58,0.14,0,0,1.16,0,0,0,8.12,1.74,0.58,75
1276,Corentin Jean,FRA,FWDF,Lens,Ligue 1,26,1995,17,1,255,2.8,0.36,2.5,0.71,28.6,0.14,0.5,16,0,0,0,32.5,43.2,75.2,536.4,115,17.1,20.7,82.8,11.8,13.6,86.8,2.5,6.07,41.2,0,0.71,2.5,0.71,0.36,2.5,43.2,37.1,6.07,0.36,0,6.07,2.14,2.14,0.71,0.71,0,0,26.8,7.5,8.93,5.71,28.9,1.79,5,0.36,32.5,0,0.36,1.79,2.14,2.5,1.43,0,0,0.71,0.36,0,0,0,0,0,0,0,0,3.21,2.5,1.43,1.43,0.36,1.07,1.79,60,0.71,17.5,5.71,32.7,5,6.43,6.07,2.14,0,0,2.14,0,3.21,0,0,58.9,1.79,7.86,27.1,26.8,3.57,52.9,0.36,1.43,25,0.36,0,33.6,115.4,43.9,2.5,0.36,0,3.57,1.43,55.4,38.9,70.3,5.36,0.71,0,0,2.5,1.79,0.71,2.14,2.5,0,0,0,7.5,1.43,3.21,30.8
1277,Jemerson,BRA,DF,Metz,Ligue 1,29,1992,15,15,1202,13.4,0,0.37,0.15,40,0,0,9.7,0,0,0,30.5,35.4,86.1,600.1,176,10.8,11.7,92.4,15.1,16.4,91.8,4.03,6.04,66.7,0,0.07,0.3,0.07,0.07,0.6,35.4,33.3,2.16,1.87,0,4.63,1.04,0.07,0,0,0,0,27.2,3.96,4.33,8.81,24,1.49,0.3,0.15,30.5,0,0.82,0.75,0.6,0.3,0.22,0,0,0.07,0,0,0.07,0.07,0,0,0,0,0,3.28,1.72,2.54,0.75,0,1.04,1.72,60.9,0.67,17.2,6.64,38.5,12.9,3.96,0.37,2.31,0.6,0,1.72,2.61,5.9,2.54,0,46.7,5.75,29.6,18.6,1.04,0.75,44.7,0.15,0.22,66.7,0.15,0,26.1,124.7,66,1.04,0.07,0,0.45,0.3,26.9,25.9,96.1,0.15,0.22,0.15,0,1.34,0.52,0,0.07,1.72,0,0.07,0,6.27,1.34,1.72,43.9
1280,Moritz Jenz,GER,DF,Lorient,Ligue 1,23,1999,17,16,1381,15.3,0.07,0.52,0.07,12.5,0.13,1,7.1,0,0,0,38.3,44.7,85.7,835.4,245.6,11.2,12.5,89.5,19.8,21.4,92.4,7.06,9.8,72,0,0.13,1.83,0,0,1.83,44.7,43.3,1.44,1.31,0,4.58,1.57,0,0,0,0,0,35.8,2.22,6.67,11.8,30.1,1.63,0.13,0.07,38.3,0.13,0.85,0.46,0.65,0.59,0.46,0,0,0.07,0,0.07,0,0,0,0,0,0,0,2.16,1.11,1.37,0.65,0.13,0.78,1.57,50,0.78,11.3,3.99,35.3,7.45,3.27,0.59,2.09,0.85,0,1.24,2.16,4.31,3.92,0,55.8,7.52,29,27.8,2.48,0.98,54.3,0.13,0.13,100,0.13,0,32.3,183,98,2.75,0.46,0,0.33,0.2,36.9,36.2,98.1,0.2,0.33,0.07,0.07,1.7,0.2,0,0,1.11,0,0.07,0.13,6.8,2.16,1.44,60
1302,Lenny Joseph,FRA,FWMF,Metz,Ligue 1,21,2000,8,0,153,1.7,0,0,0,0,0,0,0,0,0,0,10,15.3,65.4,141.8,28.2,6.47,8.24,78.6,3.53,5.29,66.7,0,0,0,0,0.59,0,0,0,0.59,15.3,14.7,0.59,0,0,2.35,0,0,0,0,0,0,10.6,2.35,2.35,4.12,8.82,1.18,0.59,0,10,0,0.59,1.76,0.59,1.18,0.59,0,0,0,0.59,0,0,0,0,0,0,0,0,1.76,1.18,0.59,1.18,0,0,0.59,0,0.59,29.4,5.29,18,4.12,14.7,10.6,2.94,0.59,0,2.35,0,1.76,0,0,32.9,0.59,3.53,17.1,13.5,3.53,32.4,0.59,1.76,33.3,1.18,0,14.7,35.3,13.5,0.59,0,0,4.71,3.53,45.9,21.2,46.2,3.53,0.59,0,0,2.94,0.59,0,0,1.18,0,0,0,2.94,1.76,5.29,25
1320,Issa Kaboré,BFA,DF,Troyes,Ligue 1,21,2001,31,26,2254,25,0,0.28,0.08,28.6,0,0,18.8,0,0,0,29.5,40.3,73.2,506.4,208.2,15.2,17.4,87.4,11.2,15.1,74,2.8,5.12,54.7,0.04,0.84,1.72,1.44,0.92,2.96,40.3,32.2,8.12,0.48,0.04,5.12,1.28,3.16,0,0,0,0,24.1,8.52,7.68,6.2,25.3,0.8,7.64,0.04,29.5,0.16,0.6,1.92,2.6,2,1.36,0.16,0.2,0,0.24,0.04,0.08,0.08,0,0,0,0,0,2.12,1.2,1,0.92,0.2,0.68,1.72,39.5,1.04,17.7,4.4,24.9,6.88,7.76,3.04,2.16,0.12,0,2.04,1.44,3.56,1.12,0,52.9,2.36,15.3,22.5,20,1.4,45.2,1.84,3.36,54.8,1.96,0.24,34.7,225.5,137.3,5.92,2.08,0.56,2.16,1.36,36.9,31,84.1,2.92,0.32,0.08,0.04,1.12,1.92,0.16,3.16,1.2,0.04,0,0,6.16,0.52,0.84,38.2
1323,Tino Kadewere,ZIM,FW,Lyon,Ligue 1,26,1996,15,3,506,5.6,0.18,3.21,1.25,38.9,0.06,0.14,12.8,0,0,0,24.3,29.8,81.4,345,68.6,15.2,16.4,92.4,6.79,8.93,76,1.07,2.14,50,0,1.43,0.36,1.25,0.36,2.5,29.8,28.8,1.07,0,0.18,5.71,0.71,1.25,0,0,0,0,23.6,3.75,2.5,2.68,24.1,0.89,0.54,0.89,24.3,0.18,0.36,0.71,0.89,2.14,1.96,0,0.18,0,0,0,0,0,0,0,0,0,0,1.96,1.25,0.54,0.89,0.54,0.71,1.96,36.4,1.25,22.3,6.96,31.2,2.14,12.1,8.04,1.96,0,0,1.96,1.25,3.21,0.18,0,43.4,0.18,4.64,20,23,5.89,42.3,1.25,1.96,63.6,1.25,0,28,142,81.1,4.29,1.25,1.07,2.5,1.96,46.4,31.1,66.9,8.39,0,0.18,0,1.07,0.89,0.54,1.25,1.25,0,0,0,4.64,0.89,2.86,23.8
1325,Gaël Kakuta,COD,MFFW,Lens,Ligue 1,30,1991,29,20,1673,18.6,0.16,2.1,0.75,35.9,0.05,0.14,23.5,0.11,0.05,0.05,28.3,39,72.7,462.8,123.9,16,19.5,81.8,9.3,12.3,75.5,2.42,5.11,47.4,0.11,1.18,3.55,1.02,0.38,3.6,39,38.2,0.75,0.32,0.22,7.74,1.29,1.94,0.16,0.11,0,0,29.2,4.62,5.11,31.8,5.38,0.86,0,0.43,28.3,0.11,0.91,2.53,1.77,2.47,1.77,0,0.22,0.27,0.11,0.11,0.16,0.11,0,0,0.05,0,0,1.77,1.13,0.27,0.97,0.54,0.27,0.7,38.5,0.43,21.9,6.51,29.7,2.96,11.9,6.99,0.97,0.05,0,0.91,0.7,2.47,0.27,0,53.1,0.22,3.92,31.2,20.6,2.53,52.5,1.13,2.53,44.7,1.24,0.22,36.3,143,71.5,4.35,1.18,0.38,3.01,2.53,51.7,41.7,80.7,7.8,0.05,0,0,0.91,1.99,0.27,1.94,1.13,0,0,0,5.65,0.54,1.83,22.7
1327,Arnaud Kalimuendo,FRA,FW,Paris S-G,Ligue 1,20,2002,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,50,50,100,620,0,30,30,100,10,10,100,0,0,0,0,0,0,0,0,0,50,50,0,0,0,30,0,0,0,0,0,0,40,0,10,0,40,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,40,0,0,10,10,20,0,0,0,0,0,0,0,0,60,0,0,40,30,0,60,0,0,0,0,0,50,430,260,20,10,0,0,0,90,50,55.6,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,100
1328,Arnaud Kalimuendo,FRA,FW,Lens,Ligue 1,20,2002,32,27,2148,23.9,0.5,2.51,1.21,48.3,0.17,0.34,16.6,0,0.08,0.08,16.9,20.5,82.4,251.8,29,8.66,10.3,83.8,6.57,7.41,88.7,0.84,1.21,69,0,0.96,0.42,0.75,0.13,1,20.5,18.6,1.88,0.04,0,4.64,0.17,0.59,0,0,0,0,17,2.38,1.09,3.14,16.6,0.13,0.25,0.21,16.9,0,0.25,0.79,0.71,1.97,1.63,0,0.13,0.08,0.08,0.04,0.17,0.08,0,0.04,0.04,0,0,0.42,0.33,0.04,0.17,0.21,0.17,0.46,36.4,0.29,14.1,3.89,27.5,0.88,4.56,8.7,0.33,0.04,0,0.29,0.33,0.75,0,0,33.1,0.04,1.38,14.6,19.7,4.85,31.1,0.79,2.26,35.2,0.88,0.08,24.4,131.4,68.1,4.23,1.46,0.54,3.01,2.85,44.4,26.4,59.5,9.5,0.04,0.04,0,0.59,1.67,0.5,0.59,0.33,0,0,0,2.85,0.33,1.63,17
1333,Samuel Kalu,NGA,FWMF,Bordeaux,Ligue 1,24,1997,11,3,328,3.6,0.28,3.61,2.22,61.5,0.08,0.13,21.3,0.28,0,0,25,32.8,76.3,456.4,131.1,12.8,14.2,90.2,9.17,11.9,76.7,2.78,5,55.6,0.28,0.83,3.89,1.11,0.28,3.61,32.8,29.7,3.06,0.56,0,6.94,2.5,3.06,1.67,0.28,0.83,0.56,22.8,4.17,5.83,2.22,28.9,0.28,0.83,0,25,0.56,0.56,0.83,1.67,2.78,0.56,0.56,1.11,0.56,0,0,0.56,0,0.28,0,0.28,0,0,3.06,2.5,1.67,0.83,0.56,0.56,1.11,50,0.56,12.5,2.78,22.2,4.17,5,3.33,0.56,0,0,0.56,0.56,3.61,0.28,0,48.9,0.28,6.67,21.4,25,4.44,45.6,3.61,5.28,68.4,3.61,0.28,41.7,244.4,148.6,6.39,1.67,1.11,2.22,4.17,43.3,36.1,83.3,9.72,0.28,0,0,1.39,1.94,0,3.06,2.5,0,0,0,4.17,0.56,1.67,25
